Instance,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S4_Field_NOT_USED,S4_Field_NOT_ASSIGNED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION,S7_OBJECT_USED_IN_ASSIGNMENT,S8_PRIMITIVE_USED_IN_ASSIGNMENT,S9_METHOD_CALL_WITH_NORMAL_GUARD,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S15_HAS_OBJECTIVE_METHOD_CALL,LE1_EXISTS_RELATED_BOOLEAN_EXPRESSION,LE2_IS_BOOLEAN_METHOD_PARAM_TYPE_VAR,LE3_IS_COMPATIBLE_VAR_NOT_INCLUDED,LE4_EXISTS_LOCAL_UNUSED_VARIABLES,LE5_COMPLEX_REFERENCE,LE6_HAS_NEGATION,LE7_SIMPLE_VAR_OR_METHOD_IN_LOGIC,LE8_SCOPE_VAR_USED_OTHER_BOOLEXPER,LE9_NORMAL_CHECK,LE9_NULL_CHECK,LE9_MIX_CHECK,LE10_ATOMIC_EXPRESSION_SAME_INVOCATION_TARGET,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_LEFT,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_RIGHT,LE10_ATOMIC_EXPRESSION_MULTIPLE_VAR_AS_BOOLEAN,LE10_ATOMIC_EXPRESSION_USED_IN_INVOCATION_COMPARISION_VARIABLE,V1_IS_TYPE_COMPATIBLE_METHOD_CALL_PARAM_RETURN,V2_HAS_VAR_SIM_NAME_COMP_TYPE,V2_HAS_VAR_SIM_NAME,V3_HAS_CONSTANT,V4B_USED_MULTIPLE_AS_PARAMETER,V4_FIRST_TIME_USED_AS_PARAMETER,V5_HAS_VAR_IN_TRANSFORMATION,V6_IS_METHOD_RETURN_TYPE_VAR,V16_IS_METHOD_PARAMETER_TYPE_VAR,V8_VAR_PRIMITIVE,V8_VAR_OBJECT,V9_VAR_TYPE_Similar_Literal,V10_VAR_TYPE_Similar_VAR,V11_VAR_COMPATIBLE_TYPE_IN_CONDITION,V12_VAR_Invocation_VAR_REPLACE_BY_VAR,V13_VAR_Invocation_VAR_REPLACE_BY_INVOCATION,V14_VAR_INSTANCE_OF_CLASS,V15_VAR_LAST_THREE_SAME_TYPE_LOC,V17_VAR_IS_ENUMERATION,V18_Has_Method_Similar_In_Name,V19_With_Special_Name,V1_LOCAL_VAR_NOT_USED,V1_LOCAL_VAR_NOT_ASSIGNED,V2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,V2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,V4_Field_NOT_USED,V4_Field_NOT_ASSIGNED,V7_OBJECT_USED_IN_ASSIGNMENT,V8_PRIMITIVE_USED_IN_ASSIGNMENT,M1_OVERLOADED_METHOD,M2_SIMILAR_METHOD_WITH_SAME_RETURN,M3_ANOTHER_METHOD_WITH_PARAMETER_RETURN_COMP,M4_PARAMETER_RETURN_COMPABILITY,M5_MI_WITH_COMPATIBLE_VAR_TYPE,M6_INV_Invocation_INV_REPLACE_BY_VAR,M7_INV_Invocation_INV_REPLACE_BY_INV,M8_RETURN_PRIMITIVE,M9_RETURN_OBJECTIVE,M10_WRAPTTED_IN_OTHER_CALLS,M11_Satrt_With_Get,M12_Has_Var_Similar_In_Name,M13_Argument_Has_Primitive,M1_LOCAL_VAR_NOT_USED,M1_LOCAL_VAR_NOT_ASSIGNED,M2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,M2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,M4_Field_NOT_USED,M4_Field_NOT_ASSIGNED,M7_OBJECT_USED_IN_ASSIGNMENT,M8_PRIMITIVE_USED_IN_ASSIGNMENT,M9_METHOD_CALL_WITH_NORMAL_GUARD,M10_METHOD_CALL_WITH_NULL_GUARD,M12_METHOD_CALL_WITH_TRY_CATCH,C1_SAME_TYPE_CONSTANT,C2_SAME_TYPE_CONSTANT_VAR,C2_SAME_TYPE_VAR,C3_TYPEACCESS_ACTUAL_VAR,CON1_OVERLOADED_CONSTRUCTOR,CON2_SIMILAR_CONSTRUCTOR,CON3_WRAPTTED_IN_OTHER_CALLS,CON4_Return_Primitive,CON5_Of_Class,CON6_Argument_Has_Primitive,CON9_METHOD_CALL_WITH_NORMAL_GUARD,CON10_METHOD_CALL_WITH_NULL_GUARD,CON12_METHOD_CALL_WITH_TRY_CATCH,O1_IS_LOGICAL,O1_IS_BIT,O1_IS_COMPARE,O1_IS_SHIFT,O1_IS_MATH,O1_IS_OTHERS,O2_LOGICAL_CONTAIN_NOT,O3_CONTAIN_NULL,O3_CONTAIN_01,O4_COMPARE_IN_CONDITION,O5_IS_MATH_ROOT,Label
IntroClassJava,0,5,6,0,0,8,6,0,22,7,0,3,0,0,0,3,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,7,8,8,0,0,0,4,16,16,16,9,16,9,3,0,0,0,2,0,5,9,5,0,6,6,0,0,0,8,7,0,0,0,0,7,7,0,0,12,0,0,0,0,7,0,0,0,0,0,0,5,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,20,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,4,9,9,0,0,0,4,14,14,14,10,14,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,4,4,0,0,9,0,0,0,0,4,0,0,0,0,0,0,5,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,20,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,20,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,4,10,10,0,0,0,4,14,14,14,10,14,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,4,4,0,0,9,0,0,0,0,4,0,0,0,0,0,0,5,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,20,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,19,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,0,0,0,0,3,9,9,0,0,0,4,13,13,13,10,13,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,19,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,17,6,0,2,0,0,0,2,3,3,0,0,3,0,2,3,2,0,0,0,2,0,0,0,3,7,7,0,0,0,4,11,11,11,8,11,8,2,0,0,0,3,0,5,8,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,17,3,0,Unrepaired
IntroClassJava,0,5,0,0,0,7,0,0,22,6,0,2,0,0,0,2,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,7,8,8,0,0,0,4,16,16,16,9,16,9,0,0,0,0,3,0,5,9,5,0,0,0,0,0,0,7,6,0,0,0,0,7,7,0,0,12,0,0,0,0,7,0,0,0,0,0,0,5,0,0,2,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,4,0,Unrepaired
IntroClassJava,0,6,7,0,0,8,6,0,19,7,0,0,0,0,0,3,4,4,0,0,4,0,3,4,3,0,0,0,3,0,0,0,3,8,8,0,0,1,4,12,12,12,10,12,9,3,0,0,0,2,0,5,10,6,0,7,6,0,0,0,8,7,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,19,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,21,6,0,2,0,0,0,2,4,4,0,0,4,0,3,4,3,0,0,0,3,0,0,0,6,8,8,0,0,0,4,15,15,15,9,15,9,3,0,0,0,3,0,5,9,5,0,6,6,0,0,0,7,6,0,0,0,0,6,6,0,0,11,0,0,0,0,6,0,0,0,0,0,0,5,0,0,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,21,4,0,Unrepaired
IntroClassJava,0,6,1,0,0,8,0,0,21,7,0,0,0,0,0,3,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,3,9,9,0,0,1,4,14,14,14,12,14,10,0,0,0,0,2,0,5,12,6,0,1,0,0,0,0,8,7,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,21,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,8,6,0,21,7,0,3,0,0,0,3,4,4,0,0,4,0,3,4,3,0,0,0,3,0,0,0,6,8,8,0,0,0,4,15,15,15,9,15,9,3,0,0,0,2,0,5,9,5,0,6,6,0,0,0,8,7,0,0,0,0,6,6,0,0,11,0,0,0,0,6,0,0,0,0,0,0,5,0,0,3,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,21,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,8,6,0,22,7,0,3,0,0,0,3,4,4,0,0,4,0,3,4,3,0,0,0,3,0,0,0,7,8,8,0,0,0,4,16,16,16,9,16,9,3,0,0,0,2,0,5,9,5,0,6,6,0,0,0,8,7,0,0,0,0,7,7,0,0,12,0,0,0,0,7,0,0,0,0,0,0,5,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,22,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,20,6,0,2,0,0,0,2,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,8,8,0,0,0,4,14,14,14,9,14,9,3,0,0,0,3,0,5,9,5,0,6,6,0,0,0,7,6,0,0,0,0,5,5,0,0,10,0,0,0,0,5,0,0,0,0,0,0,5,0,0,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,4,0,Unrepaired
IntroClassJava,0,5,0,0,0,9,0,0,15,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,4,9,9,9,6,9,6,0,0,0,0,3,0,5,6,5,0,0,0,0,0,0,9,8,0,0,0,0,4,4,0,0,9,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,Unrepaired
IntroClassJava,0,6,1,0,0,8,0,0,21,7,0,0,0,0,0,3,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,3,9,9,0,0,1,4,14,14,14,12,14,10,0,0,0,0,2,0,5,12,6,0,1,0,0,0,0,8,7,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,21,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,19,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,3,9,9,0,0,0,4,13,13,13,10,13,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,19,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,2,0,21,6,0,2,0,0,0,2,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,6,8,8,0,0,0,4,15,15,15,9,15,8,3,0,0,0,2,0,5,9,5,0,6,2,0,0,0,7,6,0,0,0,0,6,6,0,0,11,0,0,0,0,6,0,0,0,0,0,0,5,0,0,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,8,6,0,17,7,0,3,0,0,0,3,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,6,6,0,0,0,4,11,11,11,7,11,7,1,0,0,0,2,0,5,7,5,0,6,6,0,0,0,8,7,0,0,0,0,4,4,0,0,9,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,2,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,19,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,3,9,9,0,0,0,4,13,13,13,10,13,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,19,5,0,Unrepaired
IntroClassJava,0,5,0,0,0,7,0,0,23,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,7,9,9,0,0,0,4,17,17,17,10,17,10,0,0,0,0,3,0,5,10,5,0,0,0,0,0,0,7,6,0,0,0,0,7,7,0,0,12,0,0,0,0,7,0,0,0,0,0,0,5,0,0,2,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,23,5,0,Unrepaired
IntroClassJava,0,5,0,0,0,7,0,0,18,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,2,9,9,0,0,0,4,12,12,12,10,12,10,0,0,0,0,3,0,5,10,5,0,0,0,0,0,0,7,6,0,0,0,0,2,2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,18,5,0,jMutRepair
IntroClassJava,0,5,0,0,0,7,0,0,18,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,2,9,9,0,0,0,4,12,12,12,10,12,10,0,0,0,0,3,0,5,10,5,0,0,0,0,0,0,7,6,0,0,0,0,2,2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,18,5,0,jMutRepair
IntroClassJava,0,5,6,0,0,7,6,0,19,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,3,9,9,0,0,0,4,13,13,13,10,13,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,19,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,18,6,0,2,0,0,0,2,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,9,9,0,0,0,4,12,12,12,9,12,9,3,0,0,0,3,0,5,9,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,4,0,Unrepaired
IntroClassJava,0,6,7,0,0,7,7,0,22,7,0,2,0,0,0,2,3,4,0,0,4,0,1,4,1,0,0,0,1,0,0,0,3,8,13,0,0,1,4,15,15,15,13,15,8,2,0,0,0,2,0,5,13,6,0,7,7,0,0,0,7,7,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,22,4,0,Unrepaired
IntroClassJava,0,6,7,0,0,8,6,0,20,7,0,0,0,0,0,3,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,8,8,0,0,1,4,13,13,13,11,13,9,3,0,0,0,2,0,5,11,6,0,7,6,0,0,0,8,7,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,19,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,3,9,9,0,0,0,4,13,13,13,10,13,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,19,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,8,6,0,23,7,0,3,0,0,0,3,4,4,0,0,4,0,3,4,3,0,0,0,3,0,0,0,8,8,8,0,0,0,4,17,17,17,9,17,9,3,0,0,0,2,0,5,9,5,0,6,6,0,0,0,8,7,0,0,0,0,8,8,0,0,13,0,0,0,0,8,0,0,0,0,0,0,5,0,0,3,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,23,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,19,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,3,9,9,0,0,0,4,13,13,13,10,13,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,19,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,19,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,3,9,9,0,0,0,4,13,13,13,10,13,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,19,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,18,6,0,2,0,0,0,2,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,8,8,0,0,0,4,12,12,12,9,12,9,3,0,0,0,3,0,5,9,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,4,0,Unrepaired
IntroClassJava,0,5,0,0,0,7,0,0,18,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,2,9,9,0,0,0,4,12,12,12,10,12,10,0,0,0,0,3,0,5,10,5,0,0,0,0,0,0,7,6,0,0,0,0,2,2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,18,5,0,jMutRepair
IntroClassJava,0,5,0,0,0,7,0,0,18,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,2,9,9,0,0,0,4,12,12,12,10,12,10,0,0,0,0,3,0,5,10,5,0,0,0,0,0,0,7,6,0,0,0,0,2,2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,18,5,0,jMutRepair
IntroClassJava,0,5,6,0,0,8,6,0,19,7,0,3,0,0,0,3,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,8,8,0,0,0,4,13,13,13,9,13,9,3,0,0,0,2,0,5,9,5,0,6,6,0,0,0,8,7,0,0,0,0,4,4,0,0,9,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,18,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,2,9,9,0,0,0,4,12,12,12,10,12,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,2,2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,18,5,0,jMutRepair
IntroClassJava,0,5,6,0,0,7,6,0,18,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,2,9,9,0,0,0,4,12,12,12,10,12,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,2,2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,18,5,0,jMutRepair
IntroClassJava,0,5,6,0,0,7,6,0,18,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,2,9,9,0,0,0,4,12,12,12,10,12,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,2,2,0,0,7,0,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,18,5,0,Nopol
IntroClassJava,0,5,6,0,0,8,6,0,16,7,0,3,0,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,5,5,0,0,0,4,10,10,10,6,10,6,0,0,0,0,2,0,5,6,5,0,6,6,0,0,0,8,7,0,0,0,0,4,4,0,0,9,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,16,1,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,18,6,0,2,0,0,0,2,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,8,8,0,0,0,4,12,12,12,9,12,9,3,0,0,0,3,0,5,9,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,18,6,0,2,0,0,0,2,4,4,0,0,4,0,3,4,3,0,0,0,3,0,0,0,3,9,9,0,0,0,4,12,12,12,9,12,9,3,0,0,0,3,0,5,9,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,18,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,15,6,0,2,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,5,5,0,0,0,4,9,9,9,6,9,6,0,0,0,0,3,0,5,6,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,15,1,0,Unrepaired
IntroClassJava,0,5,6,0,0,8,6,0,21,7,0,3,0,0,0,3,4,4,0,0,4,0,3,4,3,0,0,0,3,0,0,0,6,8,8,0,0,0,4,15,15,15,9,15,9,3,0,0,0,2,0,5,9,5,0,6,6,0,0,0,8,7,0,0,0,0,6,6,0,0,11,0,0,0,0,6,0,0,0,0,0,0,5,0,0,3,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,21,4,0,Unrepaired
IntroClassJava,0,6,7,0,0,8,6,0,24,7,0,0,0,0,0,3,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,8,8,0,0,1,4,17,17,17,15,17,9,3,0,0,0,2,0,5,15,6,0,7,6,0,0,0,8,7,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,4,0,Unrepaired
IntroClassJava,0,6,7,0,0,8,6,0,22,7,0,0,0,0,0,3,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,7,7,0,0,1,4,15,15,15,13,15,8,2,0,0,0,2,0,5,13,6,0,7,6,0,0,0,8,7,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,3,0,Unrepaired
IntroClassJava,0,4,6,0,0,6,6,0,18,5,0,2,0,0,0,2,3,3,0,0,3,0,2,0,2,0,0,0,2,0,0,0,4,5,5,0,0,0,6,12,12,12,8,12,8,0,0,0,0,2,0,4,8,4,0,6,6,0,0,0,6,5,0,0,0,0,4,4,0,0,8,0,0,0,0,4,0,0,0,0,0,0,4,0,0,2,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,18,0,18,0,18,0,0,0,18,3,18,Unrepaired
IntroClassJava,0,5,0,0,0,8,0,0,20,7,0,3,0,0,0,3,5,5,0,0,5,0,3,5,3,0,0,0,3,0,0,0,4,10,10,0,0,0,4,14,14,14,10,14,10,0,0,0,0,3,0,5,10,5,0,0,0,0,0,0,8,7,0,0,0,0,4,4,0,0,9,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,20,5,0,Unrepaired
IntroClassJava,0,5,6,0,0,8,6,0,20,7,0,3,0,0,0,3,4,4,0,0,4,0,3,4,3,0,0,0,3,0,0,0,5,8,8,0,0,0,4,14,14,14,9,14,9,3,0,0,0,2,0,5,9,5,0,6,6,0,0,0,8,7,0,0,0,0,5,5,0,0,10,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,20,4,0,Unrepaired
IntroClassJava,0,5,6,0,0,7,6,0,19,6,0,2,0,0,0,2,5,5,0,0,5,0,3,5,3,0,0,0,0,0,0,0,3,9,9,0,0,0,4,13,13,13,10,13,10,4,0,0,0,3,0,5,10,5,0,6,6,0,0,0,7,6,0,0,0,0,3,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,19,5,0,Unrepaired
