Instance,NoGenSM,NoSM,NoPubSM,NoProSM,NoPriSM,NoDefSM,NoGenM,NoM,NoPubM,NoProM,NoPriM,NoDefM,NoAM,NoPubAM,NoProAM,NoPriAM,NoDefAM,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,Label
IntroClassJava/grade/93f87bf20be12abd3b52e14015efb6d78b6038d2022e0ab5889979f9c6b6c8c757d6b5a59feae9f8415158057992ae837da76609dc156ea76b5cca7a43a4678b_015,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.372093023,4.705426357,0.833333333,0.186046512,0.186046512,2.166666667,0.875,47.01162791,0,0,0,0.708333333,0,0,15.80943152,unrepaired
IntroClassJava/grade/95362737dcd262ddd67b0fe1381c25f1e6b885860b4e51efb6f57223dceb77b4c6c7d855e3fe891c10cd51b48c9b052cf2c74f181a28d3020d77a4a2d6e4db18_018,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.378787879,4.712121212,0.833333333,0.189393939,0.189393939,2.166666667,0.875,46.98863636,0,0,0,0.708333333,0,0,15.80176768,unrepaired
IntroClassJava/grade/98d873cde39437ae581e6b61ce30ca54634c9c1517b46a0f2774cb12db474b5a37759281b19283c60dbcfa44ac3e05d474a896310f64e8533603b1db73457494_004,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.377777778,4.711111111,0.833333333,0.188888889,0.188888889,2.166666667,0.875,47.02592593,0,0,0,0.708333333,0,0,15.81419753,unrepaired
IntroClassJava/grade/9083480332b4a5e4274f3bf5ef8bd5d1bd75048c0c066e574c27a2de6d919d658efc519e8b6a230a074eb5f2957d5768f4dc981a8e926c3a72993bc448a017f7_010,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.376811594,4.710144928,0.833333333,0.188405797,0.188405797,2.166666667,0.875,47.07608696,0,0,0,0.708333333,0,0,15.83091787,unrepaired
IntroClassJava/grade/9013bd3be8c00de447e6ed49a0fe0fab037251c28e26954bf780f2f3b929a9e7ce9da037811c76028e4069d3857410f82b8f399c7fa4386ea8f97f80aab1f191_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.375886525,4.709219858,0.833333333,0.187943262,0.187943262,2.166666667,0.875,47.10992908,0,0,0,0.708333333,0,0,15.84219858,unrepaired
IntroClassJava/grade/bfad6d21d636def8e9e72910c3eb0815f5747669e3a60fb10c6f7f421082d18e548dcfc5d4717bb6da075c36f067b37858d11528ce796b3226ae33719c5007ce_001,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.375,4.708333333,0.833333333,0.1875,0.1875,2.166666667,0.875,47.14236111,0,0,0,0.708333333,0,0,15.85300926,repaired
IntroClassJava/grade/e23b96b6bab26bd14316cefafcbaa16dd8eafcfb97a7159a7772f3c8bb3e78fb353dea728f6b4df6528286af5f0b85fd134c79886c9c2a352fe80d8204c69111_002,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.37414966,4.707482993,0.833333333,0.18707483,0.18707483,2.166666667,0.875,47.18707483,0,0,0,0.708333333,0,0,15.86791383,unrepaired
IntroClassJava/grade/1c2bb3a40a82cba97b2937bc6825903a28ecfe91f993fc177a0f2ae003bcc7b1073eb49e35d3f0f69d6b612e8347e9c1b93306bf25a7e5390098c1a06845baac_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.373333333,4.706666667,0.833333333,0.186666667,0.186666667,2.166666667,0.875,47.15,0,0,0,0.708333333,0,0,15.85555556,unrepaired
IntroClassJava/grade/6e464f2b5ba1d5ad3d4fc366e7d7712b424aabd8b41ca36257115a16416d202feb27397a413d04944c9ac76976fa8ff8ae646144855e08791ebf9593d1caaaca_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.379084967,4.712418301,0.833333333,0.189542484,0.189542484,2.166666667,0.875,47.05555556,0,0,0,0.708333333,0,0,15.82407407,unrepaired
IntroClassJava/grade/b6fd408d589fd1cce4003e2cf601a028e3c01042c8a274ddc384a1524cab2014154932e9cb48312af6af394ee6bee85603cab8dad3c9617a49b9d14dc482b578_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.384615385,4.717948718,0.833333333,0.192307692,0.192307692,2.166666667,0.875,46.92307692,0,0,0,0.708333333,0,0,15.77991453,unrepaired
IntroClassJava/grade/9083480332b4a5e4274f3bf5ef8bd5d1bd75048c0c066e574c27a2de6d919d658efc519e8b6a230a074eb5f2957d5768f4dc981a8e926c3a72993bc448a017f7_009,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.383647799,4.716981132,0.833333333,0.191823899,0.191823899,2.166666667,0.875,46.96855346,0,0,0,0.708333333,0,0,15.79507338,unrepaired
IntroClassJava/grade/0cea42f9680f35f5a84c724c396d4d588b65c303453f9585562f2e2af8db74f5096a83a70b17c5126538222b111a0795a34e9fb6db95d62d771d01592abe3ff6_002,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.382716049,4.716049383,0.833333333,0.191358025,0.191358025,2.166666667,0.875,47.03703704,0,0,0,0.708333333,0,0,15.81790123,unrepaired
IntroClassJava/grade/e23b96b6bab26bd14316cefafcbaa16dd8eafcfb97a7159a7772f3c8bb3e78fb353dea728f6b4df6528286af5f0b85fd134c79886c9c2a352fe80d8204c69111_004,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.381818182,4.715151515,0.833333333,0.190909091,0.190909091,2.166666667,0.875,47.07878788,0,0,0,0.708333333,0,0,15.83181818,unrepaired
IntroClassJava/grade/e23b96b6bab26bd14316cefafcbaa16dd8eafcfb97a7159a7772f3c8bb3e78fb353dea728f6b4df6528286af5f0b85fd134c79886c9c2a352fe80d8204c69111_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.380952381,4.714285714,0.833333333,0.19047619,0.19047619,2.166666667,0.875,47.11904762,0,0,0,0.708333333,0,0,15.8452381,unrepaired
IntroClassJava/grade/d6364e6e98a5c96387950d5b3e6206ba9d57628ab2ad0f2cd05ea7af3b818ed03e514157fe4c64e264a0ac9df0840028e0c5a8fd3d096f5ab93bffba61f23812_007,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.380116959,4.713450292,0.833333333,0.19005848,0.19005848,2.166666667,0.875,47.14912281,0,0,0,0.708333333,0,0,15.85526316,unrepaired
IntroClassJava/grade/bfad6d21d636def8e9e72910c3eb0815f5747669e3a60fb10c6f7f421082d18e548dcfc5d4717bb6da075c36f067b37858d11528ce796b3226ae33719c5007ce_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.379310345,4.712643678,0.833333333,0.189655172,0.189655172,2.166666667,0.875,47.17528736,0,0,0,0.708333333,0,0,15.86398467,repaired
IntroClassJava/grade/5b504b3547416bfd54f138b3caa529ad72d157744b787e0e6f4745a2ff0fc5cc33bc87904b2d7cda9c7858087b2e04ece46d53fe9edd208f68d30a0ae70f363f_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.378531073,4.711864407,0.833333333,0.189265537,0.189265537,2.166666667,0.875,47.18361582,0,0,0,0.708333333,0,0,15.86676083,unrepaired
IntroClassJava/grade/b1924d63a2e25b7c8d9a794093c4ae97fdceec9e0ea46b6a4b02d9a18b9ba9cecf07cb0c42c264a0947aec22b0bacff788a547a8250c2265f601581ab545bf82_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.377777778,4.711111111,0.833333333,0.188888889,0.188888889,2.166666667,0.875,47.21944444,0,0,0,0.708333333,0,0,15.8787037,repaired
IntroClassJava/grade/0cea42f9680f35f5a84c724c396d4d588b65c303453f9585562f2e2af8db74f5096a83a70b17c5126538222b111a0795a34e9fb6db95d62d771d01592abe3ff6_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.37704918,4.710382514,0.833333333,0.18852459,0.18852459,2.166666667,0.875,47.27595628,0,0,0,0.708333333,0,0,15.89754098,unrepaired
IntroClassJava/grade/cd2d9b5b5cff96b07c5b22c0d139ffa2aa36b01823c9eb4db6eca19065a0ce2c4d2516bfcc2f1bc95daeae5b0bbd5e9c15b83feda776735e7bc3de6c49d25144_013,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.376344086,4.709677419,0.833333333,0.188172043,0.188172043,2.166666667,0.875,47.24462366,0,0,0,0.708333333,0,0,15.88709677,unrepaired
IntroClassJava/grade/ee1f20ccded21df47f14019584a29968013d1e66c8df14c1564aff0d69f463c1897e93b7881fa6318cbf475b51e0cdd7523d748525fb5d64d376b88614d3fc92_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.375661376,4.708994709,0.833333333,0.187830688,0.187830688,2.166666667,0.875,47.26190476,0,0,0,0.708333333,0,0,15.89285714,unrepaired
IntroClassJava/grade/d8b262849e28496f80a8acf7de9758cf3f3a4edf023343521e2e0ac50ec485212a473405570d6c58de6756ae098600d9c7138390faa1aaf6bf3609a8d4016448_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.375,4.708333333,0.833333333,0.1875,0.1875,2.166666667,0.875,47.29427083,0,0,0,0.708333333,0,0,15.90364583,unrepaired
IntroClassJava/grade/ca94e3756cbf8d1490bad660c06307f5d678e3675bbea85359523809a4f06b370066767ea2d2d76d270e4712b464924f12e19dbf1a12d28b75d367ceb202dbb9_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.374358974,4.707692308,0.833333333,0.187179487,0.187179487,2.166666667,0.875,47.36153846,0,0,0,0.708333333,0,0,15.92606838,unrepaired
IntroClassJava/grade/9c9308d4cdf5bc5dfe6efc2b1a9c9bc9a44fbff73c5367c97e3be37861bbb3ba9ac7ad3ddec74dc66e34fe8f0804e46186819b4e90e8f9a59d1b82d9cf0a6218_007,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.378787879,4.712121212,0.833333333,0.189393939,0.189393939,2.166666667,0.875,47.25252525,0,0,0,0.708333333,0,0,15.88973064,unrepaired
IntroClassJava/grade/9c9308d4cdf5bc5dfe6efc2b1a9c9bc9a44fbff73c5367c97e3be37861bbb3ba9ac7ad3ddec74dc66e34fe8f0804e46186819b4e90e8f9a59d1b82d9cf0a6218_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.383084577,4.71641791,0.833333333,0.191542289,0.191542289,2.166666667,0.875,47.12189055,0,0,0,0.708333333,0,0,15.84618574,unrepaired
IntroClassJava/grade/af81ffd4bc47e4f84cbf87051d82d15af14833eaba6c57ae82fc503a67eb939f3e6552182124605c38a77a6774f41fac2cc95082320ba5e29d303277c098c4ae_002,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.382352941,4.715686275,0.833333333,0.191176471,0.191176471,2.166666667,0.875,47.09803922,0,0,0,0.708333333,0,0,15.83823529,unrepaired
IntroClassJava/grade/89b1a701f92f7e190fd4caf2ad32365f2c9261790b9a33967efd0bfb4d047c721db673225a01819900d542401a0b95d29db7ff0d8548087faabd4230f896474f_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.381642512,4.714975845,0.833333333,0.190821256,0.190821256,2.166666667,0.875,47.15458937,0,0,0,0.708333333,0,0,15.85708535,unrepaired
IntroClassJava/grade/c9d718f379a877bd04e4544ee830a1c4c256bb4f104f214afd1ccaf81e7b25dea689895678bb1e6f817d8b0939eb175f8e847130f30a9a22e980d38125933516_001,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.380952381,4.714285714,0.833333333,0.19047619,0.19047619,2.166666667,0.875,47.2047619,0,0,0,0.708333333,0,0,15.87380952,unrepaired
IntroClassJava/grade/a0e3fdae706d528dcf146cbad986ba9fd834440a7b500e32f04fad073e955a46e481c713ee118432f3fd5dfa1a63fc1caefd648a56a389e40e6362dfd51625b0_010,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.38028169,4.713615023,0.833333333,0.190140845,0.190140845,2.166666667,0.875,47.23474178,0,0,0,0.708333333,0,0,15.88380282,unrepaired
IntroClassJava/grade/d009aa71ece41454c68d8038b5462d8eea8feb291bce1d53ee149f8477b5eab62ee28c7f690bf14dc6ce1d70c8943f7f3b3e4300965cb24da4cd2d2807dab19a_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.37962963,4.712962963,0.833333333,0.189814815,0.189814815,2.166666667,0.875,47.25462963,0,0,0,0.708333333,0,0,15.8904321,unrepaired
IntroClassJava/grade/3b2376ab97bb5d1a5dbbf2b45cf062db320757549c761936d19df05e856de894e45695014cd8063cdc22148b13fa1803b3c9e77356931d66f4fbec0efacf7829_007,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.378995434,4.712328767,0.833333333,0.189497717,0.189497717,2.166666667,0.875,47.23972603,0,0,0,0.708333333,0,0,15.88546423,unrepaired
IntroClassJava/grade/c9d718f379a877bd04e4544ee830a1c4c256bb4f104f214afd1ccaf81e7b25dea689895678bb1e6f817d8b0939eb175f8e847130f30a9a22e980d38125933516_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.378378378,4.711711712,0.833333333,0.189189189,0.189189189,2.166666667,0.875,47.2454955,0,0,0,0.708333333,0,0,15.88738739,unrepaired
IntroClassJava/grade/489253253c866aa61b6b0d95c6072d3912f6b78dfbc01bdb2fbb663aefe33d6d353b1a61bb5fc567c9d6c334994111816edd3d43db47e4ea4a84953198736ff7_010,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.377777778,4.711111111,0.833333333,0.188888889,0.188888889,2.166666667,0.875,47.25111111,0,0,0,0.708333333,0,0,15.88925926,unrepaired
IntroClassJava/grade/f5b56c79c624eac7c37c45c1540916bb9b5f5db93e2a426a282a5d0eacde86b4b1e5d1d119eeb06f0ead94d2e4f228dca8dde4ef511af4bc59a18d272d820a0e_010,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.377192982,4.710526316,0.833333333,0.188596491,0.188596491,2.166666667,0.875,47.29605263,0,0,0,0.708333333,0,0,15.90423977,unrepaired
IntroClassJava/grade/295afd8942816e14193424cec0b9802cea194a90b13253b85fd19b6caeada3830c60f1fb2fbbdc67a8f713be54b01a6ea116a7d206800df226d6285ece3a4736_010,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.380952381,4.714285714,0.833333333,0.19047619,0.19047619,2.166666667,0.875,47.2034632,0,0,0,0.708333333,0,0,15.87337662,unrepaired
IntroClassJava/grade/cd2d9b5b5cff96b07c5b22c0d139ffa2aa36b01823c9eb4db6eca19065a0ce2c4d2516bfcc2f1bc95daeae5b0bbd5e9c15b83feda776735e7bc3de6c49d25144_009,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.38034188,4.713675214,0.833333333,0.19017094,0.19017094,2.166666667,0.875,47.17735043,0,0,0,0.708333333,0,0,15.86467236,unrepaired
IntroClassJava/grade/cd2d9b5b5cff96b07c5b22c0d139ffa2aa36b01823c9eb4db6eca19065a0ce2c4d2516bfcc2f1bc95daeae5b0bbd5e9c15b83feda776735e7bc3de6c49d25144_007,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.379746835,4.713080169,0.833333333,0.189873418,0.189873418,2.166666667,0.875,47.12236287,0,0,0,0.708333333,0,0,15.84634318,unrepaired
IntroClassJava/grade/68ea5d3466c7a9fb4a9219015d32f37de45f50df920793d79bc6028242a1913e9fa55a6da8262f1bc1f64b15e481dcd74d30dc36a54704a8abeac07d06f0f591_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.383333333,4.716666667,0.833333333,0.191666667,0.191666667,2.166666667,0.875,47.03541667,0,0,0,0.708333333,0,0,15.81736111,unrepaired
IntroClassJava/grade/95362737dcd262ddd67b0fe1381c25f1e6b885860b4e51efb6f57223dceb77b4c6c7d855e3fe891c10cd51b48c9b052cf2c74f181a28d3020d77a4a2d6e4db18_013,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.382716049,4.716049383,0.833333333,0.191358025,0.191358025,2.166666667,0.875,47.05144033,0,0,0,0.708333333,0,0,15.82270233,unrepaired
IntroClassJava/grade/95362737dcd262ddd67b0fe1381c25f1e6b885860b4e51efb6f57223dceb77b4c6c7d855e3fe891c10cd51b48c9b052cf2c74f181a28d3020d77a4a2d6e4db18_014,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.382113821,4.715447154,0.833333333,0.191056911,0.191056911,2.166666667,0.875,47.07113821,0,0,0,0.708333333,0,0,15.82926829,unrepaired
IntroClassJava/grade/317aa7055d3b7337ab43b73863692d1288ca246c473f9fd176bc737a7c3e1e08c37a15603cfb7bfc86f7bc2dcc239967b79b605aec11f86ae3ab90dc140b540f_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.385542169,4.718875502,0.833333333,0.192771084,0.192771084,2.166666667,0.875,47.09638554,0,0,0,0.708333333,0,0,15.83768407,unrepaired
IntroClassJava/grade/317aa7055d3b7337ab43b73863692d1288ca246c473f9fd176bc737a7c3e1e08c37a15603cfb7bfc86f7bc2dcc239967b79b605aec11f86ae3ab90dc140b540f_004,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.388888889,4.722222222,0.833333333,0.194444444,0.194444444,2.166666667,0.875,47.15873016,0,0,0,0.708333333,0,0,15.85846561,unrepaired
IntroClassJava/grade/cd2d9b5b5cff96b07c5b22c0d139ffa2aa36b01823c9eb4db6eca19065a0ce2c4d2516bfcc2f1bc95daeae5b0bbd5e9c15b83feda776735e7bc3de6c49d25144_006,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.388235294,4.721568627,0.833333333,0.194117647,0.194117647,2.166666667,0.875,47.09607843,0,0,0,0.708333333,0,0,15.8375817,unrepaired
IntroClassJava/grade/cd2d9b5b5cff96b07c5b22c0d139ffa2aa36b01823c9eb4db6eca19065a0ce2c4d2516bfcc2f1bc95daeae5b0bbd5e9c15b83feda776735e7bc3de6c49d25144_008,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.387596899,4.720930233,0.833333333,0.19379845,0.19379845,2.166666667,0.875,47.04651163,0,0,0,0.708333333,0,0,15.82105943,unrepaired
IntroClassJava/grade/9083480332b4a5e4274f3bf5ef8bd5d1bd75048c0c066e574c27a2de6d919d658efc519e8b6a230a074eb5f2957d5768f4dc981a8e926c3a72993bc448a017f7_013,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.38697318,4.720306513,0.833333333,0.19348659,0.19348659,2.166666667,0.875,47.07279693,0,0,0,0.708333333,0,0,15.8298212,unrepaired
IntroClassJava/grade/95362737dcd262ddd67b0fe1381c25f1e6b885860b4e51efb6f57223dceb77b4c6c7d855e3fe891c10cd51b48c9b052cf2c74f181a28d3020d77a4a2d6e4db18_015,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.386363636,4.71969697,0.833333333,0.193181818,0.193181818,2.166666667,0.875,47.0530303,0,0,0,0.708333333,0,0,15.82323232,unrepaired
IntroClassJava/grade/dccb1242e60245b164eba39e7c2ae4d7140c2c8964675ee78c7d8bea4aae494217dcac52415ab45fd89391060d17b101d87530b8e5a0b9a5781d06fe7db614eb_001,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.38576779,4.719101124,0.833333333,0.192883895,0.192883895,2.166666667,0.875,47.06741573,0,0,0,0.708333333,0,0,15.82802747,unrepaired
IntroClassJava/syllables/90a14c1ac8f56395389fade6f67872a9684e61f83099e634ac675eae04f391f3cc2b6f6ebe966f2488ce7e00a2cabb218f3b1372d4161b3c05d134b1b7f296d2_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.333333333,5,0.833333333,0.166666667,0.166666667,2.166666667,0.875,40.16666667,0,0,0,0.708333333,0,0,13.52777778,unrepaired
IntroClassJava/syllables/f8d57deac89e46f99354a70e8f6bc830e0bded0c297d7a0765348de79d6071cb076d4e8f2cd60cff584cb220049d6065827a29904a7e1f9144f510f7773e6d0e_002,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.333333333,5.083333333,0.833333333,0.166666667,0.166666667,2.166666667,0.875,38.08333333,0,0,0,0.708333333,0,0,12.83333333,unrepaired
IntroClassJava/syllables/489253253c866aa61b6b0d95c6072d3912f6b78dfbc01bdb2fbb663aefe33d6d353b1a61bb5fc567c9d6c334994111816edd3d43db47e4ea4a84953198736ff7_007,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.333333333,5.111111111,0.833333333,0.166666667,0.166666667,2.166666667,0.875,37.44444444,0,0,0,0.708333333,0,0,12.62037037,unrepaired
IntroClassJava/syllables/ca5057661022789c0b40bc1574ab8b0826b3d22f70de1a10b2d2122137774c6aec73fe789a94b2362628481da623120033956bd376b41b825a72dbd8b50aff2f_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.416666667,5.125,0.833333333,0.208333333,0.208333333,2.166666667,0.875,38.66666667,0,0,0,0.708333333,0,0,13.02777778,unrepaired
IntroClassJava/syllables/818f8cf4e2e713753d02db9ee70a099b71f2a5a6bdc904191cf9ba68cfa5f64328464dccdd9b02fe0822e14a403dc196fe88b9964969409e60c93a776186a86a_007,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.4,5.133333333,0.833333333,0.2,0.2,2.166666667,0.875,39.2,0,0,0,0.708333333,0,0,13.20555556,unrepaired
IntroClassJava/syllables/36d8008b13f6475ca8fa4553fea10042b0a6c623665065672051445c3464d61b29b47cb66321844a0264505a0f5ccf5aa6de072aa266b5a8b0cf13198380a389_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.166666667,1,0,0.388888889,5.111111111,0.833333333,0.194444444,0.194444444,2.166666667,0.875,38.75,0,0,0,0.708333333,0,0,13.05555556,unrepaired
IntroClassJava/syllables/fcf701e8bed9c75a4cc52a990a577eb0204d7aadf138a4cad08726a847d66e77126f95f06f839ec9224b7e8a887b873fe0d4b6f4311b4e8bd2a36e5028d1feca_002,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.19047619,1,0,0.380952381,5.119047619,0.833333333,0.19047619,0.19047619,2.166666667,0.87962963,38.66666667,0,0,0,0.708333333,0,0,12.69047619,unrepaired
IntroClassJava/syllables/b6fd408d589fd1cce4003e2cf601a028e3c01042c8a274ddc384a1524cab2014154932e9cb48312af6af394ee6bee85603cab8dad3c9617a49b9d14dc482b578_000,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.1875,1,0,0.375,5.104166667,0.833333333,0.1875,0.1875,2.166666667,0.879050926,38.16666667,0,0,0,0.708333333,0,0,12.56597222,unrepaired
IntroClassJava/syllables/38eb99ca5f527278e523bc9e14ee447c514f13c29f3b7f61282f1698d96b6f45a55f77275f23f8d1e6b23527e590dd9c11b290a9c04121720fb31a1405e19022_004,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.203703704,1,0,0.37037037,5.12962963,0.833333333,0.185185185,0.185185185,2.166666667,0.882201646,38.05555556,0,0,0,0.708333333,0,0,12.30864198,unrepaired
IntroClassJava/syllables/38eb99ca5f527278e523bc9e14ee447c514f13c29f3b7f61282f1698d96b6f45a55f77275f23f8d1e6b23527e590dd9c11b290a9c04121720fb31a1405e19022_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.216666667,1,0,0.366666667,5.15,0.833333333,0.183333333,0.183333333,2.166666667,0.884722222,37.83333333,0,0,0,0.708333333,0,0,12.06944444,unrepaired
IntroClassJava/syllables/2af3c4163b40679ef94bbbbc863c4fa3785c6e164281f5e8850d9e4ffa387e5b162ceb37449ecca33961ff162d861c8d98ff702e723755b6c37c95d5cfaf1c40_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.227272727,1,0,0.363636364,5.151515152,0.833333333,0.181818182,0.181818182,2.166666667,0.886784512,37.78787879,0,0,0,0.708333333,0,0,11.90782828,unrepaired
IntroClassJava/syllables/99cbb46b37e3c3d8e3386c353dc23364de4bae15b31e1c003f7976c430c809921393671e66dfbad86188592e238f4e8a85ed115567b821da1302b2d233779bba_003,0,0.166666667,0.166666667,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,2.222222222,1,0,0.361111111,5.138888889,0.833333333,0.180555556,0.180555556,2.166666667,0.885802469,37.68055556,0,0,0,0.708333333,0,0,11.94097222,unrepaired
